SA2_5DIG,SA2_name,SA2_area,SA2_population,SA2_population_percentage,SA2_population_density
81138,Whitlam,3.259,10.0,3.8928562933802875e-05,3.1
81140,ACT - South West,416.7824,554.0,0.0021566423865326794,1.3
81141,Namadgi,1202.7527,67.0,0.00026082137165647925,0.1
89799,Migratory - Offshore - Shipping (ACT),,,,
89499,No usual address (ACT),,,,
91001,Christmas Island,136.1356,1716.0,0.006680141399440573,12.6
91002,Cocos (Keeling) Islands,13.7258,602.0,0.002343499488614933,43.9
91003,Jervis Bay,67.2296,310.0,0.001206785450947889,4.6
91004,Norfolk Island,38.651,2220.0,0.008642140971304238,57.4
99799,Migratory - Offshore - Shipping (OT),,,,
99499,No usual address (OT),,,,
ZZZZZ,Outside Australia,,,,
