SA2_5DIG,shortest_time_sec,closest_hospital_IDs,closest_hospital_distances
51181,157.52593890220666,26;303;294;800;767,157.52593890220666;617.3341877189746;696.0907062511525;735.0907062511525;767.9358288770053
51182,367.6482772697583,294;800;26;303;767,375.7964239059438;416.52947419986936;500.1647860875245;657.6411577400393;843.5403984323972
51183,323.3536525475752,26;303;294;800;767,323.3536525475752;513.7861878453037;556.449519132392;595.449519132392;867.9408635154491
51184,368.80599257258615,26;294;800;303;767,412.59331532748155;412.9643821742066;451.9643821742066;715.2577650236327;787.8738690074275
51185,599.9525617330708,939;721;662;294;800,600.7897560975609;805.6219754582639;1535.844844720497;1770.7984759884866;1878.6984759884865
51186,214.46603444263437,939;721;662;294;800,244.22897370258318;246.29649755643473;1728.2150570165234;1919.5787060740051;2027.4787060740052
51187,488.9471486761711,939;721;662;589;294,488.9471486761711;696.9471486761711;1506.438063718359;2206.3380637183586;2253.44490107652
51188,467.76786940467707,939;721;294;662;800,473.58315734922587;480.47892725270464;1915.0919414393986;1942.1576018656474;2022.9919414393987
51189,247.6,939;721;662;589;294,247.6;455.6;1303.2;2003.1;2039.1
51190,445.01969631236443,939;721;662;294;800,445.01969631236443;511.5128329718005;1903.4957570498916;2091.6576919739696;2199.5576919739697
51191,761.4154300254453,939;721;662;589;294,763.6828040712468;971.6828040712469;1096.807328244275;1826.9924631043257;2389.408203562341
51192,185.34410631122532,939;721;662;294;800,185.34410631122532;421.29850650393445;1679.2502649751084;2039.9371607515657;2147.837160751566
51193,328.0560022438295,939;721;662;294;800,328.0560022438295;536.0560022438294;1535.7895942408377;2083.728216155572;2191.628216155572
51225,379.03968499507806,7;678;238;323;444,379.03968499507806;2451.4891646744486;2524.689164674448;6937.286042750668;8490.489164674449
51226,1955.4519264448338,7;238;678;323;426,2207.6617629889083;3069.8498540572095;3708.3688266199656;7807.494424985405;9678.905545826035
51227,634.5207558859976,7;678;238;323;444,634.5207558859976;2871.578707145807;3064.0398595621646;6866.224679884346;8910.578707145809
51228,727.7644557823129,238;7;678;663;949,727.7644557823129;3255.1835374149664;3872.726802721089;8880.635969387755;8980.701955782313
51229,3673.51315880124,323;426;253;444;459,4053.639510850844;6113.799552187392;7173.374233551498;7722.919359283499;7999.14491904926
51230,362.96593358258195,426;444;253;937;323,398.0999120299098;2005.679612931603;2448.851220585001;2528.3749505168244;2799.746074334726
51231,1750.1034293879497,444;426;323;937;253,2374.3341271731365;2991.462181471779;3994.774351035961;4842.96789711836;5212.5484877351755
51232,1194.5897464167585,7;238;678;323;444,1194.5897464167585;2804.0219680264613;2880.5897464167583;7395.689746416757;8919.58974641676
51233,714.0642104254504,7;678;238;323;444,714.0642104254504;2272.568225373707;2373.9860003832887;6812.171943273284;8311.568225373707
51234,1226.6254214033713,678;7;238;323;444,1227.0213445707566;3323.571285770286;4162.5813210505685;6271.2834378675025;6674.6735005880055
51235,Not found,Not found,Not found
51236,2770.7901978746786,410;411;797;798;320,2786.9090326126784;2874.1090326126787;2988.4643459142544;2995.4643459142544;3494.4090326126793
51237,651.8591153470186,224;429;694;628;109,1883.5424242424242;2215.18096285435;3029.653323558162;4024.8287390029323;4107.693401759531
51238,1222.114116758933,328;997;1001;628;224,2656.2814292903877;2657.2465022647207;4088.2075742325114;4547.781378963261;4926.8669350780065
51239,4313.547424511546,410;411;320;981;652,5365.8252101835415;5418.018567199526;5934.782095914742;6124.9675192421555;6130.982095914742
51240,576.3527483313703,541;109;429;600;447,1678.42045543777;2683.2993718099724;3366.7599528857477;3863.4546721633296;4283.455967805261
51241,1367.164544502618,564;227;997;328;623,3055.913821989529;4030.372732984293;5075.722617801047;6868.247979057592;8388.801340314138
51242,2317.1425039123633,541;770;447;429;109,4874.939061032864;4920.461752738654;4989.260782472615;6859.380031298904;7532.0666353677625
51243,666.3292327089337,628;1010;328;224;74,672.3079340778098;2196.058411383285;2527.4108159221905;3087.192777377522;3447.0377611671474
51244,2466.6016056083217,628;328;798;797;1010,2564.6622342831297;4100.938986883763;4111.987358661239;4151.067684305744;4367.0146766169155
51245,597.8483738317757,1010;74;628;694;676,1013.7235887850468;1387.5560560747663;2455.2976448598133;3109.0669345794395;3589.9968224299064
51246,852.599379217274,676;74;211;603;1010,2277.9254251012144;3522.6256950067477;3582.155222672064;3946.2302834008096;4895.591794871795
51247,2039.1104446012703,459;445;253;211;603,3582.6787814631853;4385.953587391202;4810.263373323924;5602.61260879793;6245.417737003058
51248,775.3057819169576,83;589;21;603;676,1288.6868063639893;4079.4752425300735;4351.406635622818;4557.894800155219;4875.830927435002
51249,207.95857598299682,603;937;676;83;253,207.95857598299682;2273.5056535600424;2330.710860786398;3627.8363655685444;4021.905653560042
51250,1207.1948619008933,937;603;253;676;83,2060.689378554021;2184.35268074736;3700.6220552396426;4015.3933793663687;4349.107453290008
51251,496.2971109871724,114;792;246;119;356,496.2971109871724;525.6971109871723;2184.032994980479;2266.6194645844953;2630.797110987172
51252,593.9620989304813,114;792;246;119;356,593.9620989304813;623.3620989304814;2097.433155080214;2145.8053475935826;2728.4620989304813
51253,386.09335905434244,792;114;246;356;119,386.09335905434244;390.8173616811689;2003.1496306025283;2348.5047611229684;2647.643876210803
51254,343.9703861828061,114;792;246;356;119,345.73518338831747;360.96041141082867;2058.2604114108285;2466.0604114108287;2509.2862604308166
51255,1220.1170931551749,410;411;320;981;652,1220.1170931551749;1278.0865246438925;1766.9865246438926;1957.6865246438924;1963.1865246438924
51256,1198.8504076086956,410;411;320;981;652,1198.8504076086956;1243.6216032608697;1750.374864130435;1941.0476902173912;1946.5748641304347
51257,2070.0035286284956,410;411;320;981;652,2070.0035286284956;2108.1035286284955;2597.0035286284956;2787.703528628495;2793.2035286284954
51258,1686.5552625622454,410;411;320;981;652,1686.5552625622454;1724.6552625622453;2213.5552625622454;2404.255262562245;2409.755262562245
51259,851.6432725060828,294;800;303;26;767,857.6204866180049;959.8513017031631;986.2072506082726;1031.3051824817517;1302.1791484184914
51260,505.5703646237393,294;800;26;767;576,505.5703646237393;610.8200930954227;945.3703646237393;948.8703646237393;1040.6703646237395
51261,1044.5364950462886,294;800;721;939;21,1088.7510800714635;1196.6510800714634;1248.18661685886;1258.3095176222184;1456.6137079746627
51262,326.84038227503765,108;240;295;364;354,326.84038227503765;9860.160956403466;16869.660956403462;25794.160956403462;28771.960956403465
51263,3654.354138557343,240;295;108;354;448,7500.390295796575;9666.648676699535;14816.407693305657;21037.592669953294;36054.48462636223
51264,7303.069494640122,354;295;448;1003;240,7342.404839203676;18221.096140888207;20975.061960183768;21463.47552833078;29512.803460949464
51265,4566.002572706935,448;1003;354;427;295,5048.243036912752;7970.128649328858;19400.260164988813;23626.86356263982;31245.868050894853
51266,10449.281211041853,108;240;295;364;354,10449.281211041853;18279.45845948353;25288.958459483525;30069.60560997329;37191.25845948353
51267,16939.866376463528,613;364;899;722;425,22210.799219453613;24136.608435905135;29626.730681477035;29951.603647553286;30709.136145301713
51268,158.44146341463414,613;899;530;658;364,158.44146341463414;14501.604028745645;17475.4299869338;18324.004028745643;18753.004028745643
51269,1583.103934652554,364;722;425;613;899,1583.103934652554;8830.170869765301;10647.070869765299;19261.4708697653;20491.570869765303
51270,387.34963111298487,364;722;425;613;899,387.34963111298487;8250.311741146712;10067.21174114671;18681.61174114671;19911.71174114671
51271,3765.2839782392152,899;425;645;722;658,13402.292958393993;14165.996061604477;14851.518075243275;15245.406574208871;15820.504834878555
51272,317.0893761814745,425;722;364;645;899,317.0893761814745;2090.4291808443604;10309.629180844362;12848.030737240077;14222.230737240076
51273,1505.4423330365091,722;425;364;645;899,2020.593606411398;2511.3431878895813;10192.623686553874;13417.751469278717;15980.764986642922
51274,389.09673868057274,283;705;619;459;419,389.09673868057274;8085.776086416688;9449.705703170266;15831.476086416684;17329.705703170268
51275,3061.535324540988,283;705;619;459;323,5963.929480217223;6273.378277734678;12625.291311093872;13695.424644427203;15852.333850530127
51276,312.85322269394055,158;288;629;418;796,312.85322269394055;15318.026592049402;17662.04627556928;18331.346275569278;20024.446275569284
51277,6417.454817738564,288;158;645;425;629,10462.639958207572;16045.670048757835;22643.4812166241;28685.081216624105;28984.029858370097
51278,427.1534292972058,419;619;770;469;541,427.1534292972058;7996.107874682473;9499.40482641829;10320.10239909681;14082.104826418286
51279,278.58424190188896,419;619;770;469;541,278.58424190188896;8179.476865618042;9385.435006823243;10213.177447389211;13968.135006823244
51280,155.21188431992772,419;619;770;469;541,155.21188431992772;8280.586048350653;9510.090691369182;10131.762505648441;14092.79069136918
51281,433.0,419;619;770;469;541,433.0;7794.399999999999;9342.6;10310.3;13925.3
51282,3256.9751815181517,419;619;770;469;283,4719.03696369637;6539.99707370737;12188.93597359736;14598.060396039604;15665.409856985698
51283,23904.024472664656,465;469;419;619;770,31052.382802410677;32000.48202755058;40247.61745587602;47971.10897546277;49581.107597933704
51284,Not found,Not found,Not found
51285,290.29911976301315,796;310;629;245;584,299.31149386373255;323.14611933982223;2355.540964875159;3413.0303004655098;4341.200380871773
51286,458.4240587349397,796;310;629;245;584,458.4240587349397;522.4253263052209;2689.0375753012045;3337.683370983936;4209.264834337349
51287,784.3514449362145,796;310;629;245;584,784.3514449362145;811.1514449362146;2077.520424368654;3904.4514449362146;4854.3058838844045
51288,332.2875501202887,796;310;629;245;584,332.2875501202887;403.0094827586207;2753.70948275862;3053.6249398556533;4399.771551724138
51289,499.0043575418994,245;796;310;629;566,499.0043575418994;3048.8066201117317;3117.8066201117317;5468.3545251396645;5743.617374301677
51290,8326.277294842685,530;584;566;623;227,10110.806033084658;20241.01628284139;20864.70804411288;23083.041874797273;23843.14508595523
51291,2215.565227159261,623;566;245;584;227,2962.321467798303;3649.679331003495;6073.167074388417;7062.9167998002995;7596.589291063405
51292,867.0304099462365,629;796;310;418;584,3062.7397177419357;3849.7911794354836;3891.267590725807;4973.126058467743;5454.793027553763
59499,Not found,Not found,Not found
59799,Not found,Not found,Not found
61001,1282.912786705123,136;611;731;375;788,1352.0165911275924;1360.3475484136795;1369.5165911275924;1395.5165911275924;1475.9165911275923
61002,1543.1546788990825,136;731;611;375;788,1544.174128440367;1561.674128440367;1578.8356880733947;1587.674128440367;1668.074128440367
61003,1109.919962859796,136;731;375;788;137,1109.919962859796;1127.4199628597958;1153.4199628597958;1233.8199628597959;1426.0199628597957
61004,480.31224006762466,731;375;788;136;137,480.31224006762466;506.31224006762466;558.7122400676246;673.2122400676246;750.9122400676248
61005,905.1342711332113,870;731;375;788;136,957.4545145249936;1144.2057969118032;1170.2057969118032;1222.6057969118033;1337.1057969118033
61006,612.6671118012422,731;375;788;136;137,613.6181987577639;639.6181987577639;693.5399378881988;794.264099378882;885.7399378881988
61007,552.524375,870;731;375;788;136,553.8907596153847;770.762125;796.762125;849.162125;963.6621250000002
61008,469.83704517369216,731;375;788;136;137,469.83704517369216;495.83704517369216;548.2370451736921;662.7370451736922;740.4370451736921
61009,516.7626521460602,731;375;788;870;136,516.7626521460602;542.7626521460602;595.1626521460603;701.1893230834935;709.6626521460603
61010,839.5702535760727,731;375;788;136;137,839.6157672301689;865.6157672301689;918.088589076723;1007.6632639791939;1110.2885890767232
61011,341.35673909491913,870;731;375;788;136,341.35673909491913;961.5491749714099;987.5491749714099;1039.94917497141;1154.44917497141
61012,1533.9844248630625,870;731;375;788;136,1533.9844248630625;2109.584424863063;2135.584424863063;2187.9844248630625;2302.4844248630625
61013,1027.2022562045627,136;731;375;788;611,1054.2085234394585;1071.7085234394585;1097.7085234394585;1178.1085234394586;1265.470243168714
61014,865.0270515613653,136;731;375;788;137,866.2785947712418;883.7785947712418;909.7785947712418;990.1785947712417;1182.3785947712418
61015,918.4074436574372,136;731;375;788;137,918.4074436574372;935.9074436574372;961.9074436574372;1042.3074436574373;1234.507443657437
61016,420.6518411552347,136;731;375;788;137,420.6518411552347;438.23126353790616;464.2312635379061;544.631263537906;736.8312635379061
61017,598.3621513944223,136;731;375;788;137,598.3621513944223;744.5734788120246;769.9860557768924;849.4719757334299;1039.5889623324883
61018,690.7905795617448,136;731;375;788;137,690.7905795617448;761.9842105263158;787.9842105263157;868.3842105263158;1060.584210526316
61019,374.1801892147588,136;731;375;788;137,374.1801892147588;474.8768779564806;498.6775402081362;580.823651844844;772.0561589403973
61020,240.61855293221632,611;136;731;375;788,240.61855293221632;2006.718415841584;2024.218415841584;2050.218415841584;2130.618415841584
61021,511.21353555952084,136;731;375;788;137,511.21353555952084;655.6342849859801;678.9711445322457;761.430639816467;952.4588580168239
61022,821.665278514589,137;375;788;731;136,821.665278514589;913.8174801061007;916.8174801061007;989.2174801061008;1170.717480106101
61023,971.6492636301571,137;375;788;731;136,971.6492636301571;1060.549263630157;1063.549263630157;1135.949263630157;1317.449263630157
61024,1320.2898410236526,137;375;788;731;136,1325.6210029727283;1426.6135970014218;1429.6135970014218;1502.0135970014217;1683.5135970014217
61025,Not found,Not found,Not found
61026,840.9146518105849,788;137;375;731;136,853.6628969359332;904.980389972145;912.0722562674094;984.8022841225627;1163.3739275766015
61027,134.23039969254424,375;731;788;136;137,177.11856264411992;195.19925698180884;202.57018959774533;302.774096848578;367.3306430950551
61028,180.3177882296189,136;731;375;788;137,180.3177882296189;460.5511456825856;479.05114568258557;547.72000723589;706.4916546068499
61029,378.8098114824336,137;788;375;731;136,379.2868466152528;472.3468294772922;481.8667737789202;557.2621251071123;738.7570265638391
61030,169.62102911978823,136;731;375;788;137,170.03125413633356;345.224619457313;364.79675711449363;444.16269027134354;627.6990403706155
61031,359.4566448431256,788;137;375;731;136,366.51243941841676;409.7229147181363;427.2596462885808;500.70963353456347;680.0458379389507
